9999 9999 new feature <identity>GPlates-d33ecd37-88f0-4ce0-964d-82998a7d16d0</identity>
 901    0.0 -999.0 UN   0   0   1     7
  19.5404 -155.2068 3
  19.1401 -155.8530 2
  19.4891 -156.1037 2
  19.9396 -156.3527 2
  20.3527 -156.1784 2
  20.1631 -155.5652 2
  19.5404 -155.2068 2
  99.0000   99.0000 3
9999 9999 new feature <identity>GPlates-7aa51133-f9f5-4913-a735-d49b97a3235b</identity>
 101    0.0    0.0 UN   0   0   1     6
  24.7979  -77.6715 3
  24.2406  -77.2395 2
  23.5606  -77.0302 2
  23.8247  -77.5019 2
  24.2617  -77.7436 2
  24.7979  -77.6715 2
  99.0000   99.0000 3
9999 9999 new feature <identity>GPlates-5a47c27a-4685-4d31-85d0-3e23f2953924</identity>
 101    0.0    0.0 UN   0   0   1   366
  24.7979  -77.6715 3
  25.5265  -78.0529 2
  25.9305  -78.2549 2
  25.9720  -78.6867 2
  26.1508  -79.3059 2
  25.4737  -79.4549 2
  24.9124  -79.4154 2
  24.4213  -79.3587 2
  23.8833  -79.2226 2
  23.4903  -79.0523 2
  23.0860  -78.6740 2
  22.6431  -78.3690 2
  22.7272  -79.1280 2
  22.9970  -79.8215 2
  23.2893  -80.5692 2
  23.3851  -81.1468 2
  23.4778  -81.7942 2
  23.4528  -82.3510 2
  23.4913  -82.8911 2
  23.8266  -83.4096 2
  24.4645  -83.6959 2
  24.4283  -83.0715 2
  24.3498  -82.3482 2
  24.5080  -81.4051 2
  24.9045  -80.6387 2
  25.5755  -80.1482 2
  26.1357  -79.9455 2
  26.8908  -79.8922 2
  27.4320  -79.9402 2
  28.0222  -80.0308 2
  28.7002  -80.1168 2
  29.4273  -80.1798 2
  30.2459  -80.1478 2
  31.0575  -79.8923 2
  31.5694  -79.5842 2
  32.0441  -79.1531 2
  32.4683  -78.6505 2
  32.7938  -78.2117 2
  33.1098  -77.7745 2
  33.4623  -77.2758 2
  33.9561  -76.6025 2
  34.4552  -75.9270 2
  34.8508  -75.5317 2
  35.2860  -75.2009 2
  35.7607  -74.9012 2
  36.3440  -74.7620 2
  36.7619  -74.5903 2
  37.2832  -74.3474 2
  38.0753  -73.8925 2
  38.4784  -73.5847 2
  39.0801  -73.0745 2
  39.5212  -72.1319 2
  39.7946  -71.5302 2
  40.0067  -70.6750 2
  40.1349  -69.8171 2
  40.2464  -68.8961 2
  40.3673  -68.0988 2
  40.6417  -67.3856 2
  40.9800  -66.7598 2
  41.3158  -66.2841 2
  41.7970  -65.8043 2
  42.1073  -65.4940 2
  42.4094  -65.0112 2
  42.6542  -64.4538 2
  42.9236  -63.4927 2
  43.1219  -62.5729 2
  43.2086  -61.7888 2
  43.3093  -61.0633 2
  43.5001  -60.2890 2
  43.8055  -59.5272 2
  44.0839  -58.7412 2
  44.2961  -57.9782 2
  44.4643  -57.3698 2
  44.6161  -56.8439 2
  44.8164  -56.3284 2
  44.9392  -55.6629 2
  44.9866  -55.0712 2
  44.9002  -54.5699 2
  44.7223  -53.9719 2
  44.3437  -53.2626 2
  43.7113  -52.3279 2
  43.2174  -51.5250 2
