URN,Label,PlateID,latitude,longitude,Symbol,Size,Azimuth,start_time,end_time,Border Color,Fill Color,alpha
21537,Basalt,403,63.2,160.9,circle,1.5,0,66,56,none,byGeoAge,1
21540,Basalt,406,56.3,163.5,circle,1.5,0,66,56,none,byGeoAge,1
21541,Basalt,406,65.5,174.5,circle,1.5,0,66,56,none,byGeoAge,1
21542,Basalt,103,67.2,172.9,circle,1.5,0,66,56,none,byGeoAge,1
21543,Basalt,403,66.4,170.3,circle,1.5,0,66,56,none,byGeoAge,1
21544,Basalt,403,66,169.1,circle,1.5,0,66,56,none,byGeoAge,1
21545,Basalt,403,67.8,164.8,circle,1.5,0,66,56,none,byGeoAge,1
21546,Basalt,103,66.6,177.7,circle,1.5,0,66,56,none,byGeoAge,1
21547,Basalt,103,66.7,177,circle,1.5,0,66,56,none,byGeoAge,1
21548,Basalt,403,64.5,165.9,circle,1.5,0,66,56,none,byGeoAge,1
21549,Basalt,103,67.3,174.5,circle,1.5,0,66,56,none,byGeoAge,1
21550,Basalt,403,66.5,171.7,circle,1.5,0,66,56,none,byGeoAge,1
21551,Basalt,403,67.4,166.7,circle,1.5,0,66,56,none,byGeoAge,1
21552,Basalt,103,67.8,167.7,circle,1.5,0,66,56,none,byGeoAge,1
21553,Basalt,403,67.5,162.6,circle,1.5,0,66,56,none,byGeoAge,1
21554,Basalt,403,64,165.9,circle,1.5,0,66,56,none,byGeoAge,1
21555,Basalt,406,66.3,174.7,circle,1.5,0,66,56,none,byGeoAge,1
21556,Basalt,403,64.7,167,circle,1.5,0,66,56,none,byGeoAge,1
21557,Basalt,403,67,169.1,circle,1.5,0,66,56,none,byGeoAge,1
21558,Basalt,403,64.7,164.5,circle,1.5,0,66,56,none,byGeoAge,1
21559,Basalt,406,66.4,176,circle,1.5,0,66,56,none,byGeoAge,1
21560,Basalt,103,66.7,178.7,circle,1.5,0,66,56,none,byGeoAge,1
21561,Basalt,403,65.3,168,circle,1.5,0,66,56,none,byGeoAge,1
21588,Basalt,801,-36.3,149.2,circle,1.5,0,66,56,none,byGeoAge,1
21589,Basalt,801,-34.6,150.5,circle,1.5,0,66,56,none,byGeoAge,1
21590,Basalt,801,-38.4,146.5,circle,1.5,0,66,56,none,byGeoAge,1
21594,Basalt,204,10.3,-85.6,circle,1.5,0,66,56,none,byGeoAge,1
21611,Basalt,801,-39.4,145.4,circle,1.5,0,66,56,none,byGeoAge,1
21618,Basalt,126,60.5,-145.6,circle,1.5,0,66,56,none,byGeoAge,1
21619,Basalt,126,61,-146.7,circle,1.5,0,66,56,none,byGeoAge,1
21620,Basalt,126,60.3,-144.5,circle,1.5,0,66,56,none,byGeoAge,1
21621,Basalt,126,60.4,-146.6,circle,1.5,0,66,56,none,byGeoAge,1
21622,Basalt,126,61.1,-146.9,circle,1.5,0,66,56,none,byGeoAge,1
21681,Basalt,501,22.7,77.4,circle,1.5,0,66,56,none,byGeoAge,1
21683,Basalt,501,30.6,67.2,circle,1.5,0,66,56,none,byGeoAge,1
21684,Basalt,501,26.5,66.3,circle,1.5,0,66,56,none,byGeoAge,1
21685,Basalt,501,30.5,67.8,circle,1.5,0,66,56,none,byGeoAge,1
21697,Basalt,501,22.6,80.5,circle,1.5,0,66,56,none,byGeoAge,1
21698,Basalt,501,18.6,73.9,circle,1.5,0,66,56,none,byGeoAge,1
21699,Basalt,501,24.5,74.9,circle,1.5,0,66,56,none,byGeoAge,1
21700,Basalt,501,21.8,77.5,circle,1.5,0,66,56,none,byGeoAge,1
21701,Basalt,501,16.7,74.3,circle,1.5,0,66,56,none,byGeoAge,1
21742,Basalt,501,24.9,67,circle,1.5,0,66,56,none,byGeoAge,1
21743,Basalt,501,26,66.5,circle,1.5,0,66,56,none,byGeoAge,1
21744,Basalt,501,27.8,66.4,circle,1.5,0,66,56,none,byGeoAge,1
21747,Basalt,501,35.5,71.8,circle,1.5,0,66,56,none,byGeoAge,1
21753,Basalt,128,52.8,-132.2,circle,1.5,0,66,56,none,byGeoAge,1
21759,Basalt,101,54,-46.5,circle,1.5,0,66,56,none,byGeoAge,1
21760,Basalt,304,45,-9,circle,1.5,0,66,56,none,byGeoAge,1
21762,Basalt,317,57.3,-15.4,circle,1.5,0,66,56,none,byGeoAge,1
21764,Basalt,820,-10.2,93.9,circle,1.5,0,66,56,none,byGeoAge,1
21765,Basalt,501,-11.3,88.7,circle,1.5,0,66,56,none,byGeoAge,1
21766,Basalt,501,-8.1,86.8,circle,1.5,0,66,56,none,byGeoAge,1
21824,Basalt,628,44.5,129.3,circle,1.5,0,66,56,none,byGeoAge,1
21846,Basalt,604,42.1,123.4,circle,1.5,0,66,56,none,byGeoAge,1
21847,Basalt,604,42.5,123.7,circle,1.5,0,66,56,none,byGeoAge,1
21848,Basalt,604,41.4,121.3,circle,1.5,0,66,56,none,byGeoAge,1
21869,Basalt,602,34.2,104.2,circle,1.5,0,66,56,none,byGeoAge,1
21961,Basalt,613,34.5,76.4,circle,1.5,0,66,56,none,byGeoAge,1
21964,Basalt,501,30.6,80.2,circle,1.5,0,66,56,none,byGeoAge,1
21977,Basalt,613,32.9,79.1,circle,1.5,0,66,56,none,byGeoAge,1
21978,Basalt,613,33.8,77.9,circle,1.5,0,66,56,none,byGeoAge,1
22006,Basalt,501,22.4,72.1,circle,1.5,0,66,56,none,byGeoAge,1
22007,Basalt,501,21.8,78,circle,1.5,0,66,56,none,byGeoAge,1
22008,Basalt,501,22.2,69.7,circle,1.5,0,66,56,none,byGeoAge,1
22009,Basalt,501,21.8,73.6,circle,1.5,0,66,56,none,byGeoAge,1
22010,Basalt,501,22.7,81.8,circle,1.5,0,66,56,none,byGeoAge,1
22011,Basalt,501,21,75.8,circle,1.5,0,66,56,none,byGeoAge,1
22012,Basalt,501,21.2,79.2,circle,1.5,0,66,56,none,byGeoAge,1
22013,Basalt,501,22.5,70.5,circle,1.5,0,66,56,none,byGeoAge,1
22014,Basalt,501,22.1,79,circle,1.5,0,66,56,none,byGeoAge,1
22015,Basalt,501,15.8,74.5,circle,1.5,0,66,56,none,byGeoAge,1
22016,Basalt,501,17,81.9,circle,1.5,0,66,56,none,byGeoAge,1
22017,Basalt,501,24.7,67.9,circle,1.5,0,66,56,none,byGeoAge,1
22019,Basalt,804,-75.4,-111.3,circle,1.5,0,66,56,none,byGeoAge,1
22068,Basalt,803,-63.5,-59.8,circle,1.5,0,66,56,none,byGeoAge,1
22071,Basalt,501,23.5,74.5,circle,1.5,0,66,56,none,byGeoAge,1
22072,Basalt,501,18.5,77.5,circle,1.5,0,66,56,none,byGeoAge,1
22073,Basalt,501,19.5,76.5,circle,1.5,0,66,56,none,byGeoAge,1
22074,Basalt,501,21.5,78.5,circle,1.5,0,66,56,none,byGeoAge,1
22075,Basalt,501,20.5,79.2,circle,1.5,0,66,56,none,byGeoAge,1
22076,Basalt,501,20.5,74.5,circle,1.5,0,66,56,none,byGeoAge,1
22077,Basalt,501,17.5,77.5,circle,1.5,0,66,56,none,byGeoAge,1
22078,Basalt,501,20.5,77.5,circle,1.5,0,66,56,none,byGeoAge,1
22079,Basalt,501,19.5,75.5,circle,1.5,0,66,56,none,byGeoAge,1
22080,Basalt,501,19.5,78.5,circle,1.5,0,66,56,none,byGeoAge,1
22081,Basalt,501,24.5,77.5,circle,1.5,0,66,56,none,byGeoAge,1
22082,Basalt,501,20.8,80.8,circle,1.5,0,66,56,none,byGeoAge,1
22083,Basalt,501,17.5,76.5,circle,1.5,0,66,56,none,byGeoAge,1
22084,Basalt,501,23.7,68.8,circle,1.5,0,66,56,none,byGeoAge,1
22085,Basalt,501,21.5,74.5,circle,1.5,0,66,56,none,byGeoAge,1
22086,Basalt,501,24.5,75.5,circle,1.5,0,66,56,none,byGeoAge,1
22087,Basalt,501,22.5,79.5,circle,1.5,0,66,56,none,byGeoAge,1
22088,Basalt,501,23.3,73.2,circle,1.5,0,66,56,none,byGeoAge,1
22089,Basalt,501,16.5,76.5,circle,1.5,0,66,56,none,byGeoAge,1
22090,Basalt,501,24.2,79.2,circle,1.5,0,66,56,none,byGeoAge,1
22091,Basalt,501,23.1,69.5,circle,1.5,0,66,56,none,byGeoAge,1
22092,Basalt,501,24.2,78.5,circle,1.5,0,66,56,none,byGeoAge,1
22093,Basalt,501,18.5,76.5,circle,1.5,0,66,56,none,byGeoAge,1
22094,Basalt,501,19.5,77.5,circle,1.5,0,66,56,none,byGeoAge,1
22095,Basalt,501,21.5,72.2,circle,1.5,0,66,56,none,byGeoAge,1
22096,Basalt,501,20.5,73.5,circle,1.5,0,66,56,none,byGeoAge,1
22097,Basalt,501,19.4,79.2,circle,1.5,0,66,56,none,byGeoAge,1
22098,Basalt,501,18.5,74.5,circle,1.5,0,66,56,none,byGeoAge,1
22099,Basalt,501,22.8,83.3,circle,1.5,0,66,56,none,byGeoAge,1
22100,Basalt,501,23.1,79.8,circle,1.5,0,66,56,none,byGeoAge,1
22101,Basalt,501,21.5,70.5,circle,1.5,0,66,56,none,byGeoAge,1
22102,Basalt,501,24.5,76.5,circle,1.5,0,66,56,none,byGeoAge,1
22103,Basalt,501,19.5,74.5,circle,1.5,0,66,56,none,byGeoAge,1
22104,Basalt,501,17.4,78.2,circle,1.5,0,66,56,none,byGeoAge,1
22105,Basalt,501,25.2,77.5,circle,1.5,0,66,56,none,byGeoAge,1
22106,Basalt,501,20.5,78.5,circle,1.5,0,66,56,none,byGeoAge,1
22107,Basalt,501,23.5,80.5,circle,1.5,0,66,56,none,byGeoAge,1
22108,Basalt,501,21.8,69.8,circle,1.5,0,66,56,none,byGeoAge,1
22109,Basalt,501,17.5,74.5,circle,1.5,0,66,56,none,byGeoAge,1
22110,Basalt,715,18.5,22.9,circle,1.5,0,66,56,none,byGeoAge,1
22111,Basalt,501,24.1,82,circle,1.5,0,66,56,none,byGeoAge,1
22112,Basalt,501,21.5,76.5,circle,1.5,0,66,56,none,byGeoAge,1
22113,Basalt,501,19.5,72.5,circle,1.5,0,66,56,none,byGeoAge,1
22114,Basalt,501,16.5,75.5,circle,1.5,0,66,56,none,byGeoAge,1
22115,Basalt,501,18.5,78.5,circle,1.5,0,66,56,none,byGeoAge,1
22116,Basalt,501,23.5,75.5,circle,1.5,0,66,56,none,byGeoAge,1
22117,Basalt,501,17.5,75.5,circle,1.5,0,66,56,none,byGeoAge,1
22118,Basalt,501,19.5,73.5,circle,1.5,0,66,56,none,byGeoAge,1
22119,Basalt,501,20.3,72.8,circle,1.5,0,66,56,none,byGeoAge,1
22120,Basalt,501,23.5,76.5,circle,1.5,0,66,56,none,byGeoAge,1
22121,Basalt,501,23.5,77.5,circle,1.5,0,66,56,none,byGeoAge,1
22122,Basalt,501,20.5,75.5,circle,1.5,0,66,56,none,byGeoAge,1
22123,Basalt,501,23.5,78.5,circle,1.5,0,66,56,none,byGeoAge,1
22124,Basalt,501,21.1,80.5,circle,1.5,0,66,56,none,byGeoAge,1
22125,Basalt,501,20.5,76.5,circle,1.5,0,66,56,none,byGeoAge,1
22126,Basalt,501,23.1,70.1,circle,1.5,0,66,56,none,byGeoAge,1
22127,Basalt,501,18.5,75.5,circle,1.5,0,66,56,none,byGeoAge,1
22128,Basalt,501,23.5,79.1,circle,1.5,0,66,56,none,byGeoAge,1
22129,Basalt,501,16.5,73.5,circle,1.5,0,66,56,none,byGeoAge,1
22130,Basalt,501,16.8,77.5,circle,1.5,0,66,56,none,byGeoAge,1
22131,Basalt,501,23.5,81.5,circle,1.5,0,66,56,none,byGeoAge,1
22132,Basalt,501,23.2,83.6,circle,1.5,0,66,56,none,byGeoAge,1
22133,Basalt,501,22.5,74.5,circle,1.5,0,66,56,none,byGeoAge,1
22134,Basalt,501,22.5,71.5,circle,1.5,0,66,56,none,byGeoAge,1
22135,Basalt,501,22.5,75.5,circle,1.5,0,66,56,none,byGeoAge,1
22136,Basalt,501,22.5,76.5,circle,1.5,0,66,56,none,byGeoAge,1
22137,Basalt,501,23.5,82.5,circle,1.5,0,66,56,none,byGeoAge,1
22149,Basalt,613,34.4,76.2,circle,1.5,0,66,56,none,byGeoAge,1
22150,Basalt,501,34.4,75.8,circle,1.5,0,66,56,none,byGeoAge,1
22161,Basalt,613,33.2,78.4,circle,1.5,0,66,56,none,byGeoAge,1
22191,Basalt,811,-62.2,-59,circle,1.5,0,66,56,none,byGeoAge,1
22194,Basalt,507,32.8,68.8,circle,1.5,0,66,56,none,byGeoAge,1
22196,Basalt,507,32.2,67,circle,1.5,0,66,56,none,byGeoAge,1
22202,Basalt,507,34.6,69.2,circle,1.5,0,66,56,none,byGeoAge,1
19760,Basalt,327,61.8,-0.4,circle,1.5,0,66,56,none,byGeoAge,1
19767,Basalt,327,61.1,-2.5,circle,1.5,0,66,56,none,byGeoAge,1
19768,Basalt,303,58.5,-7.9,circle,1.5,0,66,56,none,byGeoAge,1
19770,Basalt,326,58.9,-8.9,circle,1.5,0,66,56,none,byGeoAge,1
19771,Basalt,303,56.8,-6,circle,1.5,0,66,56,none,byGeoAge,1
19791,Basalt,324,62.2,-7.2,circle,1.5,0,66,56,none,byGeoAge,1
19792,Basalt,324,61.6,-6.9,circle,1.5,0,66,56,none,byGeoAge,1
19804,Basalt,715,31.4,13.8,circle,1.5,0,66,56,none,byGeoAge,1
19805,Basalt,715,32.2,13,circle,1.5,0,66,56,none,byGeoAge,1
19806,Basalt,715,31.5,13.1,circle,1.5,0,66,56,none,byGeoAge,1
19807,Basalt,715,31.7,14,circle,1.5,0,66,56,none,byGeoAge,1
19808,Basalt,715,31.6,31.5,circle,1.5,0,66,56,none,byGeoAge,1
19809,Basalt,715,31.6,13.5,circle,1.5,0,66,56,none,byGeoAge,1
19810,Basalt,715,31.8,13.2,circle,1.5,0,66,56,none,byGeoAge,1
19811,Basalt,715,31.7,12.7,circle,1.5,0,66,56,none,byGeoAge,1
19812,Basalt,715,32.2,13,circle,1.5,0,66,56,none,byGeoAge,1
19813,Basalt,715,32.1,13.6,circle,1.5,0,66,56,none,byGeoAge,1
19814,Basalt,715,32.2,13.2,circle,1.5,0,66,56,none,byGeoAge,1
19848,Basalt,128,51.6,-129.3,circle,1.5,0,66,56,none,byGeoAge,1
19904,Basalt,507,28.4,63.8,circle,1.5,0,66,56,none,byGeoAge,1
19905,Basalt,507,28.5,64.7,circle,1.5,0,66,56,none,byGeoAge,1
19906,Basalt,507,29.5,64.9,circle,1.5,0,66,56,none,byGeoAge,1
19907,Basalt,129,43.2,-123.2,circle,1.5,0,66,56,none,byGeoAge,1
19908,Basalt,129,43,-124.1,circle,1.5,0,66,56,none,byGeoAge,1
19910,Basalt,613,29.3,91.7,circle,1.5,0,66,56,none,byGeoAge,1
19911,Basalt,613,29.2,92.3,circle,1.5,0,66,56,none,byGeoAge,1
19912,Basalt,613,29.2,88,circle,1.5,0,66,56,none,byGeoAge,1
19913,Basalt,613,29.3,90,circle,1.5,0,66,56,none,byGeoAge,1
19914,Basalt,613,29.3,87.5,circle,1.5,0,66,56,none,byGeoAge,1
19915,Basalt,613,29.1,89,circle,1.5,0,66,56,none,byGeoAge,1
19936,Basalt,305,46.2,4,circle,1.5,0,66,56,none,byGeoAge,1
20005,Basalt,503,22,39.3,circle,1.5,0,66,56,none,byGeoAge,1
20101,Basalt,291,-46.6,-71.9,circle,1.5,0,66,56,none,byGeoAge,1
20102,Basalt,291,-46.6,-71.9,circle,1.5,0,66,56,none,byGeoAge,1
20175,Basalt,102,69.3,-53.5,circle,1.5,0,66,56,none,byGeoAge,1
20176,Basalt,102,72.6,-54,circle,1.5,0,66,56,none,byGeoAge,1
20177,Basalt,102,70.6,-52.5,circle,1.5,0,66,56,none,byGeoAge,1
20178,Basalt,102,71.5,-55.2,circle,1.5,0,66,56,none,byGeoAge,1
20179,Basalt,101,66.6,-61.4,circle,1.5,0,66,56,none,byGeoAge,1
20180,Basalt,101,67.2,-63.5,circle,1.5,0,66,56,none,byGeoAge,1
20194,Basalt,313,55.2,-6.6,circle,1.5,0,66,56,none,byGeoAge,1
20196,Basalt,313,54.5,-6.4,circle,1.5,0,66,56,none,byGeoAge,1
20197,Basalt,303,56.5,-6.1,circle,1.5,0,66,56,none,byGeoAge,1
20198,Basalt,303,57.5,-6.5,circle,1.5,0,66,56,none,byGeoAge,1
20221,Basalt,102,70,-22.3,circle,1.5,0,66,56,none,byGeoAge,1
20222,Basalt,102,69.4,-24.2,circle,1.5,0,66,56,none,byGeoAge,1
20246,Basalt,701,-33.9,20,circle,1.5,0,66,56,none,byGeoAge,1
20247,Basalt,701,-35.7,22.3,circle,1.5,0,66,56,none,byGeoAge,1
20248,Basalt,701,-35,20.9,circle,1.5,0,66,56,none,byGeoAge,1
20273,Basalt,801,-38,143,circle,1.5,0,66,56,none,byGeoAge,1
20275,Basalt,801,-37.6,144.4,circle,1.5,0,66,56,none,byGeoAge,1
20278,Basalt,801,-38.4,146.7,circle,1.5,0,66,56,none,byGeoAge,1
20305,Basalt,801,-34.3,150.8,circle,1.5,0,66,56,none,byGeoAge,1
20405,Basalt,501,30.6,80.7,circle,1.5,0,66,56,none,byGeoAge,1
20406,Basalt,501,30.6,81.3,circle,1.5,0,66,56,none,byGeoAge,1
20407,Basalt,501,31,80.2,circle,1.5,0,66,56,none,byGeoAge,1
20408,Basalt,613,31,81.3,circle,1.5,0,66,56,none,byGeoAge,1
20412,Basalt,105,28.8,-113.5,circle,1.5,0,66,56,none,byGeoAge,1
20414,Basalt,503,24.7,39.3,circle,1.5,0,66,56,none,byGeoAge,1
20461,Basalt,201,-1.1,-80.7,circle,1.5,0,66,56,none,byGeoAge,1
20475,Basalt,801,-23.5,148.1,circle,1.5,0,66,56,none,byGeoAge,1
20609,Basalt,305,49.2,8.9,circle,1.5,0,66,56,none,byGeoAge,1
20610,Basalt,305,49.3,9.1,circle,1.5,0,66,56,none,byGeoAge,1
20611,Basalt,305,49.5,9,circle,1.5,0,66,56,none,byGeoAge,1
20612,Basalt,305,50.1,9.1,circle,1.5,0,66,56,none,byGeoAge,1
20613,Basalt,315,49.9,8.2,circle,1.5,0,66,56,none,byGeoAge,1
20614,Basalt,305,49.5,8.2,circle,1.5,0,66,56,none,byGeoAge,1
20620,Basalt,503,36,45.6,circle,1.5,0,66,56,none,byGeoAge,1
20622,Basalt,503,35.2,46.4,circle,1.5,0,66,56,none,byGeoAge,1
20626,Basalt,512,38.7,44.6,circle,1.5,0,66,56,none,byGeoAge,1
20627,Basalt,512,39.4,44.6,circle,1.5,0,66,56,none,byGeoAge,1
20698,Basalt,501,19,72.8,circle,1.5,0,66,56,none,byGeoAge,1
20699,Basalt,501,17.9,73.7,circle,1.5,0,66,56,none,byGeoAge,1
20700,Basalt,501,16,74.2,circle,1.5,0,66,56,none,byGeoAge,1
20701,Basalt,501,22.4,73.8,circle,1.5,0,66,56,none,byGeoAge,1
20702,Basalt,501,21.6,71.5,circle,1.5,0,66,56,none,byGeoAge,1
20729,Basalt,102,62.9,-59.1,circle,1.5,0,66,56,none,byGeoAge,1
20753,Basalt,102,73.7,-21.4,circle,1.5,0,66,56,none,byGeoAge,1
20754,Basalt,102,83.6,-39,circle,1.5,0,66,56,none,byGeoAge,1
20809,Basalt,101,39.7,-105.2,circle,1.5,0,66,56,none,byGeoAge,1
20816,Basalt,801,-32,151.5,circle,1.5,0,66,56,none,byGeoAge,1
20817,Basalt,801,-31.4,151.1,circle,1.5,0,66,56,none,byGeoAge,1
20852,Basalt,507,28.8,64.9,circle,1.5,0,66,56,none,byGeoAge,1
21030,Basalt,126,57.4,-152.6,circle,1.5,0,66,56,none,byGeoAge,1
21031,Basalt,126,56.8,-154,circle,1.5,0,66,56,none,byGeoAge,1
21036,Basalt,901,37.1,162.6,circle,1.5,0,66,56,none,byGeoAge,1
21099,Basalt,615,4.5,108.9,circle,1.5,0,66,56,none,byGeoAge,1
21127,Basalt,102,68.2,-31.7,circle,1.5,0,66,56,none,byGeoAge,1
21128,Basalt,102,67.3,-33.4,circle,1.5,0,66,56,none,byGeoAge,1
21178,Basalt,406,64.1,-154.7,circle,1.5,0,66,56,none,byGeoAge,1
21209,Basalt,129,44.8,-123.9,circle,1.5,0,66,56,none,byGeoAge,1
21210,Basalt,129,45,-123.5,circle,1.5,0,66,56,none,byGeoAge,1
21233,Basalt,806,-41.9,174.1,circle,1.5,0,66,56,none,byGeoAge,1
21234,Basalt,807,-43.3,172,circle,1.5,0,66,56,none,byGeoAge,1
21235,Basalt,679,-4.3,120,circle,1.5,0,66,56,none,byGeoAge,1
21238,Basalt,129,48.1,-124.2,circle,1.5,0,66,56,none,byGeoAge,1
21239,Basalt,129,47.5,-123.3,circle,1.5,0,66,56,none,byGeoAge,1
21240,Basalt,129,47.9,-123.3,circle,1.5,0,66,56,none,byGeoAge,1
21248,Basalt,127,53.4,-125,circle,1.5,0,66,56,none,byGeoAge,1
21264,Basalt,313,55.5,-5.3,circle,1.5,0,66,56,none,byGeoAge,1
21269,Basalt,126,60.1,-148,circle,1.5,0,66,56,none,byGeoAge,1
21316,Basalt,628,49.8,140.3,circle,1.5,0,66,56,none,byGeoAge,1
21405,Basalt,402,50.2,63,circle,1.5,0,66,56,none,byGeoAge,1
21482,Basalt,406,57.8,163.2,circle,1.5,0,66,56,none,byGeoAge,1
21485,Basalt,406,64.8,173.8,circle,1.5,0,66,56,none,byGeoAge,1
21491,Basalt,405,61.9,158.2,circle,1.5,0,66,56,none,byGeoAge,1
21492,Basalt,405,61.1,151.3,circle,1.5,0,66,56,none,byGeoAge,1
21493,Basalt,405,62.4,151.7,circle,1.5,0,66,56,none,byGeoAge,1
21494,Basalt,628,50.4,140.3,circle,1.5,0,66,56,none,byGeoAge,1
21495,Basalt,406,60.1,165.2,circle,1.5,0,66,56,none,byGeoAge,1
21496,Basalt,405,60.3,150.7,circle,1.5,0,66,56,none,byGeoAge,1
21499,Basalt,403,62.5,159.5,circle,1.5,0,66,56,none,byGeoAge,1
21500,Basalt,406,65.4,173.9,circle,1.5,0,66,56,none,byGeoAge,1
21501,Basalt,628,50.9,140.3,circle,1.5,0,66,56,none,byGeoAge,1
21504,Basalt,406,56.7,162.8,circle,1.5,0,66,56,none,byGeoAge,1
21505,Basalt,406,64.2,174.9,circle,1.5,0,66,56,none,byGeoAge,1
21506,Basalt,406,53.4,160.3,circle,1.5,0,66,56,none,byGeoAge,1
21507,Basalt,406,57.5,162.8,circle,1.5,0,66,56,none,byGeoAge,1
21512,Basalt,628,53.2,141.4,circle,1.5,0,66,56,none,byGeoAge,1
21513,Basalt,401,59.7,146,circle,1.5,0,66,56,none,byGeoAge,1
21514,Basalt,406,57.3,161.4,circle,1.5,0,66,56,none,byGeoAge,1
21515,Basalt,103,65.7,179.9,circle,1.5,0,66,56,none,byGeoAge,1
21526,Basalt,403,63.7,162,circle,1.5,0,66,56,none,byGeoAge,1
21529,Basalt,403,61.7,160.2,circle,1.5,0,66,56,none,byGeoAge,1
21530,Basalt,406,54.9,162.2,circle,1.5,0,66,56,none,byGeoAge,1
21531,Basalt,405,62.3,159,circle,1.5,0,66,56,none,byGeoAge,1
21534,Basalt,406,57.7,162.2,circle,1.5,0,66,56,none,byGeoAge,1
21537,Basalt,403,63.2,160.9,circle,1.5,0,66,56,none,byGeoAge,1
21540,Basalt,406,56.3,163.5,circle,1.5,0,66,56,none,byGeoAge,1
21541,Basalt,406,65.5,174.5,circle,1.5,0,66,56,none,byGeoAge,1
21542,Basalt,103,67.2,172.9,circle,1.5,0,66,56,none,byGeoAge,1
21543,Basalt,403,66.4,170.3,circle,1.5,0,66,56,none,byGeoAge,1
21544,Basalt,403,66,169.1,circle,1.5,0,66,56,none,byGeoAge,1
21545,Basalt,403,67.8,164.8,circle,1.5,0,66,56,none,byGeoAge,1
21546,Basalt,103,66.6,177.7,circle,1.5,0,66,56,none,byGeoAge,1
21547,Basalt,103,66.7,177,circle,1.5,0,66,56,none,byGeoAge,1
21548,Basalt,403,64.5,165.9,circle,1.5,0,66,56,none,byGeoAge,1
21549,Basalt,103,67.3,174.5,circle,1.5,0,66,56,none,byGeoAge,1
21550,Basalt,403,66.5,171.7,circle,1.5,0,66,56,none,byGeoAge,1
21551,Basalt,403,67.4,166.7,circle,1.5,0,66,56,none,byGeoAge,1
21552,Basalt,103,67.8,167.7,circle,1.5,0,66,56,none,byGeoAge,1
21553,Basalt,403,67.5,162.6,circle,1.5,0,66,56,none,byGeoAge,1
21554,Basalt,403,64,165.9,circle,1.5,0,66,56,none,byGeoAge,1
21555,Basalt,406,66.3,174.7,circle,1.5,0,66,56,none,byGeoAge,1
21556,Basalt,403,64.7,167,circle,1.5,0,66,56,none,byGeoAge,1
21557,Basalt,403,67,169.1,circle,1.5,0,66,56,none,byGeoAge,1
21558,Basalt,403,64.7,164.5,circle,1.5,0,66,56,none,byGeoAge,1
21559,Basalt,406,66.4,176,circle,1.5,0,66,56,none,byGeoAge,1
21560,Basalt,103,66.7,178.7,circle,1.5,0,66,56,none,byGeoAge,1
21561,Basalt,403,65.3,168,circle,1.5,0,66,56,none,byGeoAge,1
21588,Basalt,801,-36.3,149.2,circle,1.5,0,66,56,none,byGeoAge,1
21589,Basalt,801,-34.6,150.5,circle,1.5,0,66,56,none,byGeoAge,1
21590,Basalt,801,-38.4,146.5,circle,1.5,0,66,56,none,byGeoAge,1
21594,Basalt,204,10.3,-85.6,circle,1.5,0,66,56,none,byGeoAge,1
21611,Basalt,801,-39.4,145.4,circle,1.5,0,66,56,none,byGeoAge,1
21618,Basalt,126,60.5,-145.6,circle,1.5,0,66,56,none,byGeoAge,1
21619,Basalt,126,61,-146.7,circle,1.5,0,66,56,none,byGeoAge,1
21620,Basalt,126,60.3,-144.5,circle,1.5,0,66,56,none,byGeoAge,1
21621,Basalt,126,60.4,-146.6,circle,1.5,0,66,56,none,byGeoAge,1
21622,Basalt,126,61.1,-146.9,circle,1.5,0,66,56,none,byGeoAge,1
21681,Basalt,501,22.7,77.4,circle,1.5,0,66,56,none,byGeoAge,1
21683,Basalt,501,30.6,67.2,circle,1.5,0,66,56,none,byGeoAge,1
21684,Basalt,501,26.5,66.3,circle,1.5,0,66,56,none,byGeoAge,1
21685,Basalt,501,30.5,67.8,circle,1.5,0,66,56,none,byGeoAge,1
21697,Basalt,501,22.6,80.5,circle,1.5,0,66,56,none,byGeoAge,1
21698,Basalt,501,18.6,73.9,circle,1.5,0,66,56,none,byGeoAge,1
21699,Basalt,501,24.5,74.9,circle,1.5,0,66,56,none,byGeoAge,1
21700,Basalt,501,21.8,77.5,circle,1.5,0,66,56,none,byGeoAge,1
21701,Basalt,501,16.7,74.3,circle,1.5,0,66,56,none,byGeoAge,1
21742,Basalt,501,24.9,67,circle,1.5,0,66,56,none,byGeoAge,1
21743,Basalt,501,26,66.5,circle,1.5,0,66,56,none,byGeoAge,1
21744,Basalt,501,27.8,66.4,circle,1.5,0,66,56,none,byGeoAge,1
21747,Basalt,501,35.5,71.8,circle,1.5,0,66,56,none,byGeoAge,1
21753,Basalt,128,52.8,-132.2,circle,1.5,0,66,56,none,byGeoAge,1
21759,Basalt,101,54,-46.5,circle,1.5,0,66,56,none,byGeoAge,1
21760,Basalt,304,45,-9,circle,1.5,0,66,56,none,byGeoAge,1
21762,Basalt,317,57.3,-15.4,circle,1.5,0,66,56,none,byGeoAge,1
21764,Basalt,820,-10.2,93.9,circle,1.5,0,66,56,none,byGeoAge,1
21765,Basalt,501,-11.3,88.7,circle,1.5,0,66,56,none,byGeoAge,1
21766,Basalt,501,-8.1,86.8,circle,1.5,0,66,56,none,byGeoAge,1
21824,Basalt,628,44.5,129.3,circle,1.5,0,66,56,none,byGeoAge,1
21846,Basalt,604,42.1,123.4,circle,1.5,0,66,56,none,byGeoAge,1
