9999 9999,GPML,nolabel,none,black,byPlateId,1,0
 101 4500.0   -inf UN   0   0   0     0
  70.7719  -42.8670 3
  70.6418  -42.5625 2
  70.4528  -41.9271 2
  70.2402  -41.1322 2
  70.0910  -40.4845 2
  69.9615  -39.9866 2
  69.8799  -39.6088 2
  69.7744  -38.9259 2
  69.6492  -38.1734 2
  69.4881  -37.3424 2
  69.3771  -36.7873 2
  69.2971  -36.4050 2
  69.2042  -35.9667 2
  69.1051  -35.4803 2
  68.9966  -34.9873 2
  68.8862  -34.5785 2
  68.7366  -34.0677 2
  68.6037  -33.5976 2
  68.5006  -33.2858 2
  68.3858  -32.9584 2
  68.2630  -32.5350 2
  68.1536  -32.2088 2
  68.0488  -31.8840 2
  67.9006  -31.3907 2
  67.7071  -30.8200 2
  67.5047  -30.2242 2
  67.3684  -29.7258 2
  67.2078  -29.2840 2
  67.0450  -28.8230 2
  66.9258  -28.4372 2
  66.7946  -27.9891 2
  66.6361  -27.4408 2
  66.4633  -26.9091 2
  66.2723  -26.2860 2
  66.0563  -25.5920 2
  65.8945  -25.0530 2
  65.7426  -24.5320 2
  65.5796  -24.0544 2
  65.4101  -23.5201 2
  65.2064  -23.0111 2
  65.0423  -22.5776 2
  64.9995  -21.9890 2
  64.6128  -21.8286 2
  64.1909  -21.7274 2
  63.8480  -21.5729 2
  63.4507  -21.3037 2
  63.0883  -20.9724 2
  62.7309  -20.5762 2
  62.4641  -20.2237 2
  62.2462  -19.9626 2
  62.1044  -19.7749 2
  61.9293  -19.5242 2
  61.5836  -19.0957 2
  61.3451  -18.8388 2
  60.9002  -18.4587 2
  60.4693  -18.2254 2
  59.9189  -18.1213 2
  59.3213  -18.2610 2
  59.0407  -18.0050 2
  58.4134  -18.4146 2
  57.9603  -18.2321 2
  57.7366  -17.9846 2
  57.4917  -17.7572 2
  57.2738  -17.5419 2
  56.8348  -17.3380 2
  56.1153  -17.5486 2
  55.6049  -17.9710 2
  55.0853  -18.3216 2
  54.5786  -18.7463 2
  53.9893  -19.3315 2
  53.6304  -19.8440 2
  53.2519  -20.2680 2
  52.6530  -20.8029 2
  52.3835  -21.3258 2
  51.9864  -21.8692 2
  51.2885  -22.1411 2
  50.7206  -21.8592 2
  50.3915  -21.5024 2
  50.0959  -21.1894 2
  49.7562  -20.9776 2
  49.2672  -20.6718 2
  48.7223  -20.4983 2
  48.2220  -20.4470 2
  47.7543  -20.3713 2
  47.2641  -20.3166 2
  46.8241  -20.2507 2
  46.3020  -20.1136 2
  45.8128  -19.8459 2
  45.3278  -19.4624 2
  45.0023  -19.0792 2
  44.8339  -18.7651 2
  44.5878  -18.1734 2
  44.4027  -17.7206 2
  44.2010  -17.2925 2
  43.8519  -16.8011 2
  43.3348  -16.3766 2
  42.9358  -16.1367 2
  42.4386  -15.8316 2
  41.8071  -15.4833 2
  41.1771  -15.1304 2
  40.5147  -14.8632 2
  39.7876  -14.8943 2
  39.7888  -15.3336 2
  39.7639  -15.6607 2
  39.7085  -16.0489 2
  39.6495  -16.4108 2
  39.5735  -16.8763 2
  39.4847  -17.5209 2
  39.1695  -18.1218 2
  38.8638  -18.7274 2
  38.5389  -19.3516 2
  38.3574  -19.8564 2
  38.2287  -20.4179 2
  38.1295  -20.9734 2
  37.9980  -21.4473 2
  37.8460  -21.9378 2
  37.7404  -22.4754 2
  37.6662  -22.9168 2
  37.6424  -23.2609 2
  37.6622  -23.6456 2
  37.7020  -24.1426 2
  37.7997  -24.7856 2
  37.8687  -25.2613 2
  37.8698  -25.9392 2
  37.9300  -26.5918 2
  37.9530  -27.0986 2
  37.8540  -27.8535 2
  37.4750  -28.9453 2
  37.1560  -29.6767 2
  36.9079  -30.4345 2
  36.5860  -31.3190 2
  36.4105  -31.8785 2
  36.1588  -32.5139 2
  35.7521  -33.0453 2
  35.2233  -33.6554 2
  34.7712  -34.0479 2
  34.2463  -34.7348 2
  33.7387  -35.4904 2
  33.1477  -35.8723 2
  32.9595  -36.3345 2
  32.9515  -36.7208 2
  32.8536  -37.3865 2
  32.7420  -38.2257 2
  32.6037  -38.8919 2
  32.4212  -39.4360 2
  32.2161  -39.9828 2
  31.9438  -40.6621 2
  31.3765  -41.6017 2
  31.0518  -42.1886 2
  30.7315  -42.7003 2
  30.3920  -43.2184 2
  30.1278  -43.6022 2
  29.8006  -43.9188 2
  29.4591  -44.4548 2
  29.0862  -45.1358 2
  28.7528  -45.8335 2
  28.5192  -46.3678 2
  28.2380  -47.0365 2
  27.9876  -47.7193 2
  27.7478  -48.4114 2
  27.6314  -49.1784 2
  27.5119  -49.8054 2
  27.4207  -50.5132 2
  27.3305  -51.3104 2
  27.2917  -52.1164 2
  27.2395  -52.9060 2
  27.2419  -53.7587 2
  27.3193  -54.5910 2
  27.4065  -55.3775 2
  27.3533  -56.2921 2
  27.5901  -56.9718 2
  27.7205  -57.5058 2
  27.8575  -57.8899 2
  27.9402  -58.3582 2
  27.9759  -58.7967 2
  27.9133  -59.4066 2
  27.7998  -60.0559 2
  27.5233  -60.6774 2
  27.1699  -61.3851 2
  26.7764  -62.2304 2
  26.4904  -63.0041 2
  26.2533  -63.9232 2
  26.0999  -64.8529 2
  25.9437  -65.3680 2
  25.3439  -65.5825 2
  24.7722  -65.5698 2
  24.2972  -65.5499 2
  23.8290  -65.6540 2
  23.9707  -66.4458 2
  24.0547  -67.0050 2
  24.3199  -67.7236 2
  24.5821  -68.3866 2
  25.0469  -68.8769 2
  26.1238  -68.9358 2
  26.9841  -68.9085 2
  28.4593  -68.5334 2
  29.3282  -68.4396 2
  29.9334  -68.5888 2
  30.4264  -68.9228 2
  30.7539  -69.5247 2
  31.0814  -69.9920 2
  31.4229  -70.3021 2
  31.7085  -70.5302 2
  32.1646  -70.5198 2
  32.8751  -70.3210 2
  33.5131  -69.9871 2
  33.9998  -69.4835 2
  34.4079  -68.8908 2
  35.0092  -68.2841 2
  35.5994  -67.8637 2
  36.1112  -67.6720 2
  36.9053  -67.4852 2
  37.8110  -67.3173 2
  38.8885  -67.2099 2
  39.7325  -67.2509 2
  40.6964  -67.3486 2
  41.6697  -67.5125 2
  42.4251  -67.8046 2
  43.1324  -68.1887 2
  43.7651  -68.5673 2
  44.2200  -68.7917 2
  44.8097  -68.9947 2
  45.4444  -69.1231 2
  46.0046  -69.1425 2
  46.8758  -69.2399 2
  47.6952  -69.5625 2
  48.5329  -69.7200 2
  49.1737  -69.9244 2
  49.7624  -70.0194 2
  50.3251  -70.0927 2
  50.9144  -70.1546 2
  51.6736  -70.1644 2
  52.1596  -70.1428 2
  52.7082  -70.2908 2
  53.2328  -70.6140 2
  53.5588  -70.9048 2
  54.0210  -71.2641 2
  54.5208  -71.6978 2
  54.9721  -72.1510 2
  55.5619  -72.7411 2
  56.0171  -73.1591 2
  56.4948  -73.5936 2
  57.1616  -73.9363 2
  57.8145  -74.1104 2
  58.4102  -74.1643 2
  59.0020  -74.0918 2
  59.4130  -74.0562 2
  59.7962  -74.1248 2
  60.3551  -74.1317 2
  60.9565  -74.1726 2
  61.3759  -74.3286 2
  61.9085  -74.1388 2
  62.3711  -73.1209 2
  63.0889  -72.1019 2
  63.9915  -71.3236 2
  64.8160  -70.8624 2
  65.4361  -70.7188 2
  65.7393  -70.8594 2
  66.1078  -71.0832 2
  66.5228  -71.5338 2
  67.0469  -72.0757 2
  67.5655  -72.7686 2
  68.0025  -73.5659 2
  68.2848  -74.1994 2
  68.4833  -74.6707 2
  68.7592  -74.8049 2
  69.0480  -74.6335 2
  69.3988  -74.4366 2
  70.0137  -73.9710 2
  70.6381  -73.3060 2
  71.0496  -72.0423 2
  71.4533  -71.4623 2
  71.7203  -71.5901 2
  72.0806  -71.7367 2
  72.5734  -70.3138 2
  72.7219  -69.3355 2
  72.8411  -67.7440 2
  72.8849  -66.2366 2
  72.8955  -65.3002 2
  72.8899  -64.3122 2
  72.8868  -63.4987 2
  72.8629  -62.6742 2
  72.8826  -61.7012 2
  72.9286  -60.3643 2
  72.9482  -59.4862 2
  73.0072  -58.3775 2
  73.1712  -56.7809 2
  73.5384  -54.9128 2
  73.9040  -53.9172 2
  74.2311  -53.1961 2
  74.7044  -51.3582 2
  75.0218  -49.2823 2
  75.1216  -48.0713 2
  75.1416  -47.1937 2
  74.8622  -47.4413 2
  74.5808  -47.2711 2
  74.3467  -47.1416 2
  74.1534  -46.9397 2
  73.9729  -46.6393 2
  73.7493  -46.3165 2
  73.5949  -46.1050 2
  73.4533  -45.8833 2
  73.2392  -45.5319 2
  73.0801  -45.2539 2
  72.9388  -45.0329 2
  72.8127  -44.8556 2
  72.6701  -44.6801 2
  72.4759  -44.5386 2
  72.1875  -44.3084 2
  71.9168  -44.1206 2
  71.5887  -43.9257 2
  71.4207  -43.7543 2
  71.2263  -43.5457 2
  70.9720  -43.2139 2
  70.7719  -42.8670 2
  99.0000   99.0000 3
9999 9999,GPML,nolabel,none,black,byPlateId,1,0
 108  500.0   -inf UN   0   0   0     0
  34.9578  -20.5267 3
  34.9767  -21.0941 2
  35.0656  -21.6404 2
  35.0627  -22.1856 2
  35.0748  -22.7428 2
  35.1240  -23.3459 2
  35.1183  -23.9295 2
  35.1240  -24.5956 2
  34.9624  -25.3471 2
  34.7274  -26.1008 2
  34.5007  -26.8353 2
  34.3079  -27.3728 2
  34.1666  -27.8979 2
  34.1717  -28.7604 2
  34.1857  -29.4461 2
  34.1147  -30.1622 2
  33.6951  -31.3400 2
  33.4414  -32.2086 2
  33.3331  -32.7929 2
  33.2184  -33.4321 2
  33.0483  -34.1405 2
  32.9483  -35.1521 2
  33.1477  -35.8723 2
  33.7387  -35.4904 2
  34.2463  -34.7348 2
  34.7712  -34.0479 2
  35.2233  -33.6554 2
  35.7521  -33.0453 2
  36.1588  -32.5139 2
  36.4105  -31.8785 2
  36.5860  -31.3190 2
  36.9079  -30.4345 2
  37.1560  -29.6767 2
  37.4750  -28.9453 2
  37.8540  -27.8535 2
  37.9530  -27.0986 2
  37.9300  -26.5918 2
  37.8698  -25.9392 2
  37.8687  -25.2613 2
  37.7997  -24.7856 2
  37.7020  -24.1426 2
  37.6622  -23.6456 2
  37.6424  -23.2609 2
  37.6662  -22.9168 2
  37.7404  -22.4754 2
  37.8460  -21.9378 2
  37.9980  -21.4473 2
  38.1295  -20.9734 2
  38.2287  -20.4179 2
  38.3574  -19.8564 2
  38.5389  -19.3516 2
  38.8638  -18.7274 2
  39.1695  -18.1218 2
  39.4847  -17.5209 2
  39.5735  -16.8763 2
  39.6495  -16.4108 2
  39.7085  -16.0489 2
  39.7639  -15.6607 2
  39.7888  -15.3336 2
  39.7876  -14.8943 2
  39.2441  -14.9003 2
  38.5865  -14.9529 2
  37.7130  -14.8417 2
  37.0815  -14.6703 2
  36.8642  -15.1579 2
  36.5451  -15.7768 2
  36.2275  -16.5447 2
  35.8738  -17.2093 2
  35.5910  -17.7593 2
  35.2915  -18.5476 2
  35.1474  -19.0849 2
  35.0450  -19.5557 2
  34.9863  -19.9980 2
  34.9578  -20.5267 2
  99.0000   99.0000 3
9999 9999,GPML,nolabel,none,black,byPlateId,1,0
 107  145.0   -inf UN   0   0   0     0
  36.7723  -13.8918 3
  36.6562  -13.4825 2
  36.6401  -13.0746 2
  36.3284  -12.7571 2
  35.9168  -12.7141 2
  35.2847  -12.8517 2
  34.6029  -13.1842 2
  34.2480  -13.6881 2
  33.8307  -14.4643 2
  33.2354  -14.9342 2
  32.6275  -15.2010 2
  31.9583  -15.6234 2
  31.6809  -16.0585 2
  31.7224  -16.4878 2
  31.9076  -16.9505 2
  32.2371  -17.3636 2
  32.8187  -17.9509 2
  33.5539  -18.6172 2
  34.0132  -19.1391 2
  34.2620  -19.6065 2
  34.4095  -20.0111 2
  34.4375  -20.5208 2
  34.4018  -21.1099 2
  34.2717  -21.5904 2
  34.1915  -22.0698 2
  34.1070  -22.6238 2
  34.0016  -23.3206 2
  33.8361  -24.0540 2
  33.6426  -24.7751 2
  33.5652  -25.4823 2
